,model,bootstrap,covariate,weighted
3788,BICauseTreeRandomSplit(Marginal),0,diabetes,0.010455128190349425
3789,BICauseTreeRandomSplit(Marginal),0,herpes,0.01406374782433202
3790,BICauseTreeRandomSplit(Marginal),0,anemia,0.06694981834271116
3791,BICauseTreeRandomSplit(Marginal),0,hydra,0.02722564336745593
3792,BICauseTreeRandomSplit(Marginal),0,chyper,0.012680757100443902
3793,BICauseTreeRandomSplit(Marginal),0,phyper,0.06292146841924418
3794,BICauseTreeRandomSplit(Marginal),0,incervix,0.008767466949869112
3795,BICauseTreeRandomSplit(Marginal),0,pre4000,0.0038942495486473327
3796,BICauseTreeRandomSplit(Marginal),0,preterm,0.004869432325730547
3797,BICauseTreeRandomSplit(Marginal),0,renal,0.0034740270166172867
3798,BICauseTreeRandomSplit(Marginal),0,rh,0.0023468353689570978
3799,BICauseTreeRandomSplit(Marginal),0,hemo,0.017955899428295268
3800,BICauseTreeRandomSplit(Marginal),0,tobacco,0.09322302380674605
3801,BICauseTreeRandomSplit(Marginal),0,alcohol,0.09410835933303227
3802,BICauseTreeRandomSplit(Marginal),0,orfath,0.02607827745690801
3803,BICauseTreeRandomSplit(Marginal),0,adequacy,0.008124633539770812
3804,BICauseTreeRandomSplit(Marginal),0,drink5,0.09363478182343876
3805,BICauseTreeRandomSplit(Marginal),0,mpre5,0.02966429858150058
3806,BICauseTreeRandomSplit(Marginal),0,meduc6,0.015963439390128425
3807,BICauseTreeRandomSplit(Marginal),0,mrace,0.06376974046562889
3808,BICauseTreeRandomSplit(Marginal),0,ormoth,0.010369268581548817
3809,BICauseTreeRandomSplit(Marginal),0,frace,0.00969966131448384
3810,BICauseTreeRandomSplit(Marginal),0,birattnd,0.01355872337720669
3811,BICauseTreeRandomSplit(Marginal),0,stoccfipb_reg,0.01608103417348487
3812,BICauseTreeRandomSplit(Marginal),0,mplbir_reg,0.0419081348749797
3813,BICauseTreeRandomSplit(Marginal),0,cigar6,0.09070507752102981
3814,BICauseTreeRandomSplit(Marginal),0,mager8,0.014852027092358788
3815,BICauseTreeRandomSplit(Marginal),0,pldel,0.031184596176585862
3816,BICauseTreeRandomSplit(Marginal),0,brstate_reg,0.01957534543717661
3817,BICauseTreeRandomSplit(Marginal),0,feduc6,0.05624918166714221
3818,BICauseTreeRandomSplit(Marginal),0,dfageq,0.018410562902569774
3819,BICauseTreeRandomSplit(Marginal),0,nprevistq,0.04379893894040439
3820,BICauseTreeRandomSplit(Marginal),0,data_year,0.007329982804670119
3821,BICauseTreeRandomSplit(Marginal),0,crace,0.06355567232996628
3822,BICauseTreeRandomSplit(Marginal),0,birmon,0.006394161698101079
3823,BICauseTreeRandomSplit(Marginal),0,dtotord_min,0.005516139999220264
3824,BICauseTreeRandomSplit(Marginal),0,dlivord_min,0.017147022674328646
3825,BICauseTreeRandomSplit(Marginal),1,eclamp,0.02164692661871676
3826,BICauseTreeRandomSplit(Marginal),1,gestatcat1,0.011693206181764325
3827,BICauseTreeRandomSplit(Marginal),1,gestatcat2,0.11958417228226881
3828,BICauseTreeRandomSplit(Marginal),1,gestatcat3,0.019812316776198734
3829,BICauseTreeRandomSplit(Marginal),1,gestatcat4,0.02479029447056251
3830,BICauseTreeRandomSplit(Marginal),1,gestatcat5,0.03733320448474676
3831,BICauseTreeRandomSplit(Marginal),1,gestatcat6,0.05272633453463491
3832,BICauseTreeRandomSplit(Marginal),1,gestatcat7,0.02850877043914495
3833,BICauseTreeRandomSplit(Marginal),1,gestatcat8,0.06434722580136609
3834,BICauseTreeRandomSplit(Marginal),1,gestatcat9,0.0066263829401559836
3835,BICauseTreeRandomSplit(Marginal),1,gestatcat10,0.017746841338809303
3836,BICauseTreeRandomSplit(Marginal),1,gestatcat1.1,0.00015834325523366507
3837,BICauseTreeRandomSplit(Marginal),1,gestatcat2.1,0.06684027298387542
3838,BICauseTreeRandomSplit(Marginal),1,gestatcat3.1,0.0030169650979418993
3839,BICauseTreeRandomSplit(Marginal),1,bord,0.1492015111637173
3840,BICauseTreeRandomSplit(Marginal),1,gestatcat4.1,0.035835016542199435
3841,BICauseTreeRandomSplit(Marginal),1,gestatcat6.1,0.03373684229927821
3842,BICauseTreeRandomSplit(Marginal),1,gestatcat7.1,0.025111489134953074
3843,BICauseTreeRandomSplit(Marginal),1,gestatcat8.1,0.007172790415974822
3844,BICauseTreeRandomSplit(Marginal),1,gestatcat9.1,0.00195345598485992
3845,BICauseTreeRandomSplit(Marginal),1,gestatcat10.1,0.021689039596024487
3846,BICauseTreeRandomSplit(Marginal),1,gestatcat1.2,0.016832880272518037
3847,BICauseTreeRandomSplit(Marginal),1,gestatcat2.2,0.1353627675381543
3848,BICauseTreeRandomSplit(Marginal),1,gestatcat3.2,0.01910319525751395
3849,BICauseTreeRandomSplit(Marginal),1,gestatcat4.2,0.030187612129260147
3850,BICauseTreeRandomSplit(Marginal),1,gestatcat5.1,0.00293134054120178
3851,BICauseTreeRandomSplit(Marginal),1,gestatcat6.2,0.017865159785724113
3852,BICauseTreeRandomSplit(Marginal),1,gestatcat7.2,0.06228761469469875
3853,BICauseTreeRandomSplit(Marginal),1,gestatcat8.2,0.0070961912338843676
3854,BICauseTreeRandomSplit(Marginal),1,gestatcat5.2,0.0012668101081739407
3855,BICauseTreeRandomSplit(Marginal),1,gestatcat9.2,0.0019990077327967973
3856,BICauseTreeRandomSplit(Marginal),1,gestatcat10.2,0.01884547081807893
3857,BICauseTreeRandomSplit(Marginal),1,othermr,0.031707135726916476
3858,BICauseTreeRandomSplit(Marginal),1,dmar,0.017325921949184475
3859,BICauseTreeRandomSplit(Marginal),1,csex,0.03048635599893634
3860,BICauseTreeRandomSplit(Marginal),1,cardiac,0.016436625543837888
3861,BICauseTreeRandomSplit(Marginal),1,uterine,0.031094912181644438
3862,BICauseTreeRandomSplit(Marginal),1,lung,0.0028711787477726783
3863,BICauseTreeRandomSplit(Marginal),1,diabetes,0.002202360302030011
3864,BICauseTreeRandomSplit(Marginal),1,herpes,0.012972532031494287
3865,BICauseTreeRandomSplit(Marginal),1,anemia,0.0352213038113535
3866,BICauseTreeRandomSplit(Marginal),1,hydra,0.027456373012683125
3867,BICauseTreeRandomSplit(Marginal),1,chyper,0.002839680139459053
3868,BICauseTreeRandomSplit(Marginal),1,phyper,0.029501756245269614
3869,BICauseTreeRandomSplit(Marginal),1,incervix,0.02983809493211238
3870,BICauseTreeRandomSplit(Marginal),1,pre4000,0.04130815262419844
3871,BICauseTreeRandomSplit(Marginal),1,preterm,0.015224834234466798
3872,BICauseTreeRandomSplit(Marginal),1,renal,0.02366165228308726
3873,BICauseTreeRandomSplit(Marginal),1,rh,0.01826489365879187
3874,BICauseTreeRandomSplit(Marginal),1,hemo,0.005631562388051971
3875,BICauseTreeRandomSplit(Marginal),1,tobacco,0.010585343357784518
3876,BICauseTreeRandomSplit(Marginal),1,alcohol,0.00021973953174536802
3877,BICauseTreeRandomSplit(Marginal),1,orfath,0.04285713462143893
3878,BICauseTreeRandomSplit(Marginal),1,adequacy,0.014654201248512955
3879,BICauseTreeRandomSplit(Marginal),1,drink5,0.0011907691684929914
3880,BICauseTreeRandomSplit(Marginal),1,mpre5,0.028818930973453474
3881,BICauseTreeRandomSplit(Marginal),1,meduc6,0.009366929209543602
3882,BICauseTreeRandomSplit(Marginal),1,mrace,0.0024595131741679366
3883,BICauseTreeRandomSplit(Marginal),1,ormoth,0.028998292797990866
3884,BICauseTreeRandomSplit(Marginal),1,frace,0.04057340676707579
3885,BICauseTreeRandomSplit(Marginal),1,birattnd,0.02020696877122258
3886,BICauseTreeRandomSplit(Marginal),1,stoccfipb_reg,0.01959259389567275
3887,BICauseTreeRandomSplit(Marginal),1,mplbir_reg,0.05871582662389113
3888,BICauseTreeRandomSplit(Marginal),1,cigar6,0.01564888423396261
3889,BICauseTreeRandomSplit(Marginal),1,mager8,0.006264119248646129
3890,BICauseTreeRandomSplit(Marginal),1,pldel,0.023930705766562532
3891,BICauseTreeRandomSplit(Marginal),1,brstate_reg,0.020896455610192884
3892,BICauseTreeRandomSplit(Marginal),1,feduc6,0.05148414311521393
3893,BICauseTreeRandomSplit(Marginal),1,dfageq,0.041842326709914585
3894,BICauseTreeRandomSplit(Marginal),1,nprevistq,0.043869578138716364
3895,BICauseTreeRandomSplit(Marginal),1,data_year,0.011936162275915253
3896,BICauseTreeRandomSplit(Marginal),1,crace,0.008097667168478704
3897,BICauseTreeRandomSplit(Marginal),1,birmon,0.017573235813079673
3898,BICauseTreeRandomSplit(Marginal),1,dtotord_min,0.020975802554638615
3899,BICauseTreeRandomSplit(Marginal),1,dlivord_min,0.007012874288710671
3900,BICauseTreeRandomSplit(Marginal),2,eclamp,0.027795944754674867
3901,BICauseTreeRandomSplit(Marginal),2,gestatcat1,0.017791493964913287
3902,BICauseTreeRandomSplit(Marginal),2,gestatcat2,0.12043422781202724
3903,BICauseTreeRandomSplit(Marginal),2,gestatcat3,0.008316546685551474
3904,BICauseTreeRandomSplit(Marginal),2,gestatcat4,0.01852362456340735
3905,BICauseTreeRandomSplit(Marginal),2,gestatcat5,0.023665731882236505
3906,BICauseTreeRandomSplit(Marginal),2,gestatcat6,0.04121173824367301
3907,BICauseTreeRandomSplit(Marginal),2,gestatcat7,0.023486486121100006
3908,BICauseTreeRandomSplit(Marginal),2,gestatcat8,0.015099770543744749
3909,BICauseTreeRandomSplit(Marginal),2,gestatcat9,0.011785522003823911
3910,BICauseTreeRandomSplit(Marginal),2,gestatcat10,0.04652779253920375
3911,BICauseTreeRandomSplit(Marginal),2,gestatcat1.1,0.015908588740027783
3912,BICauseTreeRandomSplit(Marginal),2,gestatcat2.1,0.05732354721461903
3913,BICauseTreeRandomSplit(Marginal),2,gestatcat3.1,0.000462193213638662
3914,BICauseTreeRandomSplit(Marginal),2,bord,0.10722355877566712
3915,BICauseTreeRandomSplit(Marginal),2,gestatcat4.1,0.04839884604626305
3916,BICauseTreeRandomSplit(Marginal),2,gestatcat6.1,0.007861728284189068
3917,BICauseTreeRandomSplit(Marginal),2,gestatcat7.1,0.03323655921366762
3918,BICauseTreeRandomSplit(Marginal),2,gestatcat8.1,0.012081053725849285
3919,BICauseTreeRandomSplit(Marginal),2,gestatcat9.1,0.020038247921373313
3920,BICauseTreeRandomSplit(Marginal),2,gestatcat10.1,0.018759600754134482
3921,BICauseTreeRandomSplit(Marginal),2,gestatcat1.2,0.060284482241869226
3922,BICauseTreeRandomSplit(Marginal),2,gestatcat2.2,0.09967192607461964
3923,BICauseTreeRandomSplit(Marginal),2,gestatcat3.2,0.05003355721121252
3924,BICauseTreeRandomSplit(Marginal),2,gestatcat4.2,0.029069384131601785
3925,BICauseTreeRandomSplit(Marginal),2,gestatcat5.1,0.0060680977409799585
3926,BICauseTreeRandomSplit(Marginal),2,gestatcat6.2,0.03222327670380348
3927,BICauseTreeRandomSplit(Marginal),2,gestatcat7.2,0.04079226832744296
3928,BICauseTreeRandomSplit(Marginal),2,gestatcat8.2,0.003433135887658154
3929,BICauseTreeRandomSplit(Marginal),2,gestatcat5.2,0.0048913544176949885
3930,BICauseTreeRandomSplit(Marginal),2,gestatcat9.2,0.006855527042501654
3931,BICauseTreeRandomSplit(Marginal),2,gestatcat10.2,0.016382438159758605
3932,BICauseTreeRandomSplit(Marginal),2,othermr,0.030627681875012382
3933,BICauseTreeRandomSplit(Marginal),2,dmar,0.017312879362428077
3934,BICauseTreeRandomSplit(Marginal),2,csex,0.05002474524860233
3935,BICauseTreeRandomSplit(Marginal),2,cardiac,0.0018085265767637912
3936,BICauseTreeRandomSplit(Marginal),2,uterine,0.01448361112416994
3937,BICauseTreeRandomSplit(Marginal),2,lung,0.01969797241959595
3938,BICauseTreeRandomSplit(Marginal),2,diabetes,0.025378749851422633
3939,BICauseTreeRandomSplit(Marginal),2,herpes,0.03132549590614982
3940,BICauseTreeRandomSplit(Marginal),2,anemia,0.032508382082323005
3941,BICauseTreeRandomSplit(Marginal),2,hydra,0.03589475056127098
3942,BICauseTreeRandomSplit(Marginal),2,chyper,0.0015758038196299327
3943,BICauseTreeRandomSplit(Marginal),2,phyper,0.020552799060094114
3944,BICauseTreeRandomSplit(Marginal),2,incervix,0.0321692715949886
3945,BICauseTreeRandomSplit(Marginal),2,pre4000,0.018755743969742632
3946,BICauseTreeRandomSplit(Marginal),2,preterm,0.00036180732257267974
3947,BICauseTreeRandomSplit(Marginal),2,renal,0.03779739216973955
3948,BICauseTreeRandomSplit(Marginal),2,rh,0.014018300267352972
3949,BICauseTreeRandomSplit(Marginal),2,hemo,0.029937570414768685
3950,BICauseTreeRandomSplit(Marginal),2,tobacco,0.06782665176180601
3951,BICauseTreeRandomSplit(Marginal),2,alcohol,0.08347992552143968
3952,BICauseTreeRandomSplit(Marginal),2,orfath,0.048517453208640836
3953,BICauseTreeRandomSplit(Marginal),2,adequacy,0.02519594707637205
3954,BICauseTreeRandomSplit(Marginal),2,drink5,0.07956650462776242
3955,BICauseTreeRandomSplit(Marginal),2,mpre5,0.001536135291542481
3956,BICauseTreeRandomSplit(Marginal),2,meduc6,0.023895310582043573
3957,BICauseTreeRandomSplit(Marginal),2,mrace,0.055583287502774886
3958,BICauseTreeRandomSplit(Marginal),2,ormoth,0.020443257374376165
3959,BICauseTreeRandomSplit(Marginal),2,frace,0.02699344391196036
3960,BICauseTreeRandomSplit(Marginal),2,birattnd,0.019996005889790433
3961,BICauseTreeRandomSplit(Marginal),2,stoccfipb_reg,0.04519419198151703
3962,BICauseTreeRandomSplit(Marginal),2,mplbir_reg,0.07866770504248173
3963,BICauseTreeRandomSplit(Marginal),2,cigar6,0.07459402134593536
3964,BICauseTreeRandomSplit(Marginal),2,mager8,0.032064806201509484
3965,BICauseTreeRandomSplit(Marginal),2,pldel,0.04448200501206025
3966,BICauseTreeRandomSplit(Marginal),2,brstate_reg,0.04339761886292195
3967,BICauseTreeRandomSplit(Marginal),2,feduc6,0.05277356174416926
3968,BICauseTreeRandomSplit(Marginal),2,dfageq,0.02962280476017326
3969,BICauseTreeRandomSplit(Marginal),2,nprevistq,0.05076484958876869
3970,BICauseTreeRandomSplit(Marginal),2,data_year,0.022248493223944565
3971,BICauseTreeRandomSplit(Marginal),2,crace,0.051972290766052434
3972,BICauseTreeRandomSplit(Marginal),2,birmon,0.009671598425698858
3973,BICauseTreeRandomSplit(Marginal),2,dtotord_min,0.007828352182874317
3974,BICauseTreeRandomSplit(Marginal),2,dlivord_min,0.005195216563332513
3975,BICauseTreeRandomSplit(Marginal),3,eclamp,0.012126585884746327
3976,BICauseTreeRandomSplit(Marginal),3,gestatcat1,0.008786624128226426
3977,BICauseTreeRandomSplit(Marginal),3,gestatcat2,0.11641216443810365
3978,BICauseTreeRandomSplit(Marginal),3,gestatcat3,0.014492926559849392
3979,BICauseTreeRandomSplit(Marginal),3,gestatcat4,0.022596182324230538
3980,BICauseTreeRandomSplit(Marginal),3,gestatcat5,0.03984187526179616
3981,BICauseTreeRandomSplit(Marginal),3,gestatcat6,0.037564329708495464
3982,BICauseTreeRandomSplit(Marginal),3,gestatcat7,0.010138568451208604
3983,BICauseTreeRandomSplit(Marginal),3,gestatcat8,0.03412591810103677
3984,BICauseTreeRandomSplit(Marginal),3,gestatcat9,0.01773147231461301
3985,BICauseTreeRandomSplit(Marginal),3,gestatcat10,0.02481491833532952
3986,BICauseTreeRandomSplit(Marginal),3,gestatcat1.1,0.0035014473940191645
3987,BICauseTreeRandomSplit(Marginal),3,gestatcat2.1,0.07161656988207858
3988,BICauseTreeRandomSplit(Marginal),3,gestatcat3.1,0.01080618270445206
3989,BICauseTreeRandomSplit(Marginal),3,bord,0.13053181822397547
3990,BICauseTreeRandomSplit(Marginal),3,gestatcat4.1,0.050442163794920156
3991,BICauseTreeRandomSplit(Marginal),3,gestatcat6.1,0.03094479933741492
3992,BICauseTreeRandomSplit(Marginal),3,gestatcat7.1,0.0016632726437880256
3993,BICauseTreeRandomSplit(Marginal),3,gestatcat8.1,0.00546048737070744
3994,BICauseTreeRandomSplit(Marginal),3,gestatcat9.1,0.030336773162986427
3995,BICauseTreeRandomSplit(Marginal),3,gestatcat10.1,0.024104087262743896
3996,BICauseTreeRandomSplit(Marginal),3,gestatcat1.2,0.03644294069877795
3997,BICauseTreeRandomSplit(Marginal),3,gestatcat2.2,0.13357674433125957
3998,BICauseTreeRandomSplit(Marginal),3,gestatcat3.2,0.038618549117290554
3999,BICauseTreeRandomSplit(Marginal),3,gestatcat4.2,0.03757757386004284
4000,BICauseTreeRandomSplit(Marginal),3,gestatcat5.1,0.0401844732638606
4001,BICauseTreeRandomSplit(Marginal),3,gestatcat6.2,0.011361075106484488
4002,BICauseTreeRandomSplit(Marginal),3,gestatcat7.2,0.06818955061986125
4003,BICauseTreeRandomSplit(Marginal),3,gestatcat8.2,0.0109152983171547
4004,BICauseTreeRandomSplit(Marginal),3,gestatcat5.2,0.0050448543370134775
4005,BICauseTreeRandomSplit(Marginal),3,gestatcat9.2,0.031984205408563275
4006,BICauseTreeRandomSplit(Marginal),3,gestatcat10.2,0.010174842085378118
4007,BICauseTreeRandomSplit(Marginal),3,othermr,0.003896766546220477
4008,BICauseTreeRandomSplit(Marginal),3,dmar,0.004108585928413481
4009,BICauseTreeRandomSplit(Marginal),3,csex,0.044612506923983705
4010,BICauseTreeRandomSplit(Marginal),3,cardiac,0.01775188443730383
4011,BICauseTreeRandomSplit(Marginal),3,uterine,0.031351489540015084
4012,BICauseTreeRandomSplit(Marginal),3,lung,0.0049953111376111565
4013,BICauseTreeRandomSplit(Marginal),3,diabetes,0.010625447116245749
4014,BICauseTreeRandomSplit(Marginal),3,herpes,0.022361672268415563
4015,BICauseTreeRandomSplit(Marginal),3,anemia,0.0425865861534735
4016,BICauseTreeRandomSplit(Marginal),3,hydra,0.03574757344839976
4017,BICauseTreeRandomSplit(Marginal),3,chyper,0.004935988570244754
4018,BICauseTreeRandomSplit(Marginal),3,phyper,0.0197964256398169
4019,BICauseTreeRandomSplit(Marginal),3,incervix,0.020331534638215416
4020,BICauseTreeRandomSplit(Marginal),3,pre4000,0.015956474007785455
4021,BICauseTreeRandomSplit(Marginal),3,preterm,0.00292961986018984
4022,BICauseTreeRandomSplit(Marginal),3,renal,0.022048304463120595
4023,BICauseTreeRandomSplit(Marginal),3,rh,0.007180915256168165
4024,BICauseTreeRandomSplit(Marginal),3,hemo,0.033474971751320116
4025,BICauseTreeRandomSplit(Marginal),3,tobacco,0.07597768727057781
4026,BICauseTreeRandomSplit(Marginal),3,alcohol,0.07392267142268327
4027,BICauseTreeRandomSplit(Marginal),3,orfath,0.006747716324237807
4028,BICauseTreeRandomSplit(Marginal),3,adequacy,0.014541377990802469
4029,BICauseTreeRandomSplit(Marginal),3,drink5,0.07074250516985288
4030,BICauseTreeRandomSplit(Marginal),3,mpre5,0.043361731565416554
4031,BICauseTreeRandomSplit(Marginal),3,meduc6,0.024492844352993374
4032,BICauseTreeRandomSplit(Marginal),3,mrace,0.01647253604133135
4033,BICauseTreeRandomSplit(Marginal),3,ormoth,0.0010788671047178525
4034,BICauseTreeRandomSplit(Marginal),3,frace,0.006049636026758374
4035,BICauseTreeRandomSplit(Marginal),3,birattnd,0.022319054410924802
4036,BICauseTreeRandomSplit(Marginal),3,stoccfipb_reg,0.041162623358131624
4037,BICauseTreeRandomSplit(Marginal),3,mplbir_reg,0.05058230484596122
4038,BICauseTreeRandomSplit(Marginal),3,cigar6,0.07954042692606482
4039,BICauseTreeRandomSplit(Marginal),3,mager8,0.012638499891724848
4040,BICauseTreeRandomSplit(Marginal),3,pldel,0.027811100705263728
4041,BICauseTreeRandomSplit(Marginal),3,brstate_reg,0.03951742413810013
4042,BICauseTreeRandomSplit(Marginal),3,feduc6,0.033126523976714124
4043,BICauseTreeRandomSplit(Marginal),3,dfageq,0.01062394656885544
4044,BICauseTreeRandomSplit(Marginal),3,nprevistq,0.0532431160178828
4045,BICauseTreeRandomSplit(Marginal),3,data_year,0.02229402514908308
4046,BICauseTreeRandomSplit(Marginal),3,crace,0.010262893984692996
4047,BICauseTreeRandomSplit(Marginal),3,birmon,0.010078932886684664
4048,BICauseTreeRandomSplit(Marginal),3,dtotord_min,0.016350951257640595
4049,BICauseTreeRandomSplit(Marginal),3,dlivord_min,0.023813622504732027
4050,BICauseTreeRandomSplit(Marginal),4,eclamp,0.023515549253125437
4051,BICauseTreeRandomSplit(Marginal),4,gestatcat1,0.0382413805633924
4052,BICauseTreeRandomSplit(Marginal),4,gestatcat2,0.14561525346976384
4053,BICauseTreeRandomSplit(Marginal),4,gestatcat3,0.019595700414943164
4054,BICauseTreeRandomSplit(Marginal),4,gestatcat4,0.04356501976535939
4055,BICauseTreeRandomSplit(Marginal),4,gestatcat5,0.0229750448341961
4056,BICauseTreeRandomSplit(Marginal),4,gestatcat6,0.07718259315349967
4057,BICauseTreeRandomSplit(Marginal),4,gestatcat7,0.03518290558293988
4058,BICauseTreeRandomSplit(Marginal),4,gestatcat8,0.0392105451606828
4059,BICauseTreeRandomSplit(Marginal),4,gestatcat9,0.025345700076036665
4060,BICauseTreeRandomSplit(Marginal),4,gestatcat10,0.015924921333961308
4061,BICauseTreeRandomSplit(Marginal),4,gestatcat1.1,0.004689283710648492
4062,BICauseTreeRandomSplit(Marginal),4,gestatcat2.1,0.05664204152518952
4063,BICauseTreeRandomSplit(Marginal),4,gestatcat3.1,0.013720146642115879
4064,BICauseTreeRandomSplit(Marginal),4,bord,0.12250335490512748
4065,BICauseTreeRandomSplit(Marginal),4,gestatcat4.1,0.044182298585404386
4066,BICauseTreeRandomSplit(Marginal),4,gestatcat6.1,0.013434235900081557
4067,BICauseTreeRandomSplit(Marginal),4,gestatcat7.1,0.011808668286104282
4068,BICauseTreeRandomSplit(Marginal),4,gestatcat8.1,0.003734039023075337
4069,BICauseTreeRandomSplit(Marginal),4,gestatcat9.1,0.0029232403836757024
4070,BICauseTreeRandomSplit(Marginal),4,gestatcat10.1,0.03115897906988921
4071,BICauseTreeRandomSplit(Marginal),4,gestatcat1.2,0.03744796541333096
4072,BICauseTreeRandomSplit(Marginal),4,gestatcat2.2,0.10641127934670373
4073,BICauseTreeRandomSplit(Marginal),4,gestatcat3.2,0.02321599971640087
4074,BICauseTreeRandomSplit(Marginal),4,gestatcat4.2,0.04900585687638601
4075,BICauseTreeRandomSplit(Marginal),4,gestatcat5.1,0.01343441576943773
4076,BICauseTreeRandomSplit(Marginal),4,gestatcat6.2,0.002900740459198845
4077,BICauseTreeRandomSplit(Marginal),4,gestatcat7.2,0.06684840050327683
4078,BICauseTreeRandomSplit(Marginal),4,gestatcat8.2,0.013853332669449495
4079,BICauseTreeRandomSplit(Marginal),4,gestatcat5.2,0.045812462986678494
4080,BICauseTreeRandomSplit(Marginal),4,gestatcat9.2,0.004917217393498587
4081,BICauseTreeRandomSplit(Marginal),4,gestatcat10.2,0.010010577533884473
4082,BICauseTreeRandomSplit(Marginal),4,othermr,0.002450330361934807
4083,BICauseTreeRandomSplit(Marginal),4,dmar,0.015278305608872606
4084,BICauseTreeRandomSplit(Marginal),4,csex,0.04404468766664669
4085,BICauseTreeRandomSplit(Marginal),4,cardiac,0.018834122605168424
4086,BICauseTreeRandomSplit(Marginal),4,uterine,0.021611975301012536
4087,BICauseTreeRandomSplit(Marginal),4,lung,0.0011540082454277192
4088,BICauseTreeRandomSplit(Marginal),4,diabetes,0.026445696441810534
4089,BICauseTreeRandomSplit(Marginal),4,herpes,0.0265520803149562
4090,BICauseTreeRandomSplit(Marginal),4,anemia,0.06256509347452849
4091,BICauseTreeRandomSplit(Marginal),4,hydra,0.011259861778381564
4092,BICauseTreeRandomSplit(Marginal),4,chyper,0.004792109954211419
4093,BICauseTreeRandomSplit(Marginal),4,phyper,0.03708522408192767
4094,BICauseTreeRandomSplit(Marginal),4,incervix,0.02716208718595098
4095,BICauseTreeRandomSplit(Marginal),4,pre4000,0.006746430548016251
4096,BICauseTreeRandomSplit(Marginal),4,preterm,0.03167014852829834
4097,BICauseTreeRandomSplit(Marginal),4,renal,0.016398724884095484
4098,BICauseTreeRandomSplit(Marginal),4,rh,0.010547813907202058
4099,BICauseTreeRandomSplit(Marginal),4,hemo,0.015384499626367586
4100,BICauseTreeRandomSplit(Marginal),4,tobacco,0.0648857786458918
4101,BICauseTreeRandomSplit(Marginal),4,alcohol,0.07711521748561914
4102,BICauseTreeRandomSplit(Marginal),4,orfath,0.02572631745172544
4103,BICauseTreeRandomSplit(Marginal),4,adequacy,0.016965982356623575
4104,BICauseTreeRandomSplit(Marginal),4,drink5,0.08030221069072956
4105,BICauseTreeRandomSplit(Marginal),4,mpre5,0.035217614111219125
4106,BICauseTreeRandomSplit(Marginal),4,meduc6,0.00778300684364307
4107,BICauseTreeRandomSplit(Marginal),4,mrace,0.05684763747710422
4108,BICauseTreeRandomSplit(Marginal),4,ormoth,0.0009908547398049747
4109,BICauseTreeRandomSplit(Marginal),4,frace,0.012864504217547326
4110,BICauseTreeRandomSplit(Marginal),4,birattnd,0.028708429818521813
4111,BICauseTreeRandomSplit(Marginal),4,stoccfipb_reg,0.012103972194917163
4112,BICauseTreeRandomSplit(Marginal),4,mplbir_reg,0.05727116549070948
4113,BICauseTreeRandomSplit(Marginal),4,cigar6,0.06944472683330447
4114,BICauseTreeRandomSplit(Marginal),4,mager8,0.004915712688087075
4115,BICauseTreeRandomSplit(Marginal),4,pldel,0.032131404811139505
4116,BICauseTreeRandomSplit(Marginal),4,brstate_reg,0.014302598301755046
4117,BICauseTreeRandomSplit(Marginal),4,feduc6,0.04909955100383812
4118,BICauseTreeRandomSplit(Marginal),4,dfageq,0.01455868240507343
4119,BICauseTreeRandomSplit(Marginal),4,nprevistq,0.047324113724432466
4120,BICauseTreeRandomSplit(Marginal),4,data_year,0.020883056719645448
4121,BICauseTreeRandomSplit(Marginal),4,crace,0.04718784364430044
4122,BICauseTreeRandomSplit(Marginal),4,birmon,0.0031240343054043398
4123,BICauseTreeRandomSplit(Marginal),4,dtotord_min,0.015545912562805707
4124,BICauseTreeRandomSplit(Marginal),4,dlivord_min,0.001408988967344075
4125,BICauseTreeRandomSplit(Marginal),5,eclamp,0.03737513809460665
4126,BICauseTreeRandomSplit(Marginal),5,gestatcat1,0.007294125151650016
4127,BICauseTreeRandomSplit(Marginal),5,gestatcat2,0.13750260290091684
4128,BICauseTreeRandomSplit(Marginal),5,gestatcat3,0.007725142801561631
4129,BICauseTreeRandomSplit(Marginal),5,gestatcat4,0.02174118870388533
4130,BICauseTreeRandomSplit(Marginal),5,gestatcat5,0.02576237299928322
4131,BICauseTreeRandomSplit(Marginal),5,gestatcat6,0.03408700659716011
4132,BICauseTreeRandomSplit(Marginal),5,gestatcat7,0.013477111570811174
4133,BICauseTreeRandomSplit(Marginal),5,gestatcat8,0.01656120899312508
4134,BICauseTreeRandomSplit(Marginal),5,gestatcat9,0.004469408834732635
4135,BICauseTreeRandomSplit(Marginal),5,gestatcat10,0.0076534096768584555
4136,BICauseTreeRandomSplit(Marginal),5,gestatcat1.1,0.033826234824538
4137,BICauseTreeRandomSplit(Marginal),5,gestatcat2.1,0.10195873226187946
4138,BICauseTreeRandomSplit(Marginal),5,gestatcat3.1,0.0068809429884007355
4139,BICauseTreeRandomSplit(Marginal),5,bord,0.1341864938382176
4140,BICauseTreeRandomSplit(Marginal),5,gestatcat4.1,0.04972321210567316
4141,BICauseTreeRandomSplit(Marginal),5,gestatcat6.1,0.010446042830881918
4142,BICauseTreeRandomSplit(Marginal),5,gestatcat7.1,0.004790788083371744
4143,BICauseTreeRandomSplit(Marginal),5,gestatcat8.1,0.01514185683010062
4144,BICauseTreeRandomSplit(Marginal),5,gestatcat9.1,0.016358033222594985
